_id,name,author,about,interests,country,languages
5877be1f17334f313edb5e94,The River Crosses Rivers II,"[{'_id': '5877b31917334f313edb43f8', 'name': 'Various Artists'}]","COMIDA DE PUTA (F#@king Lousy Food) by Desi Moreno-Penson
Directed by José Zaya

Phaedra in the Bronx. A bodega-owner's wife, is madly in love with her husband's son, the lunch-counter boy,  even her friend, the neighborhood 'spiritual' woman, Rosalia, can't save her.

LEARNING TO SWIM by France-Luce Benson
directed by Elizabeth Van Dyke

A woman grappling with loss discovers the only way to rise above her grief is to swim through it.

MODERN ROMANCE by Bridgette Wimberly
directed by Chuck Patterson

Tanya has been lonely for a long time.  Lately she has found something exciting to do with her afternoons ' but is he for real?

ONE QUARTER by Christine Jean Chambers
directed by Talvin Wilks

A multi-racial woman ponders the future of her progeny- How will her child inherit a culture she's always felt alienated from.

ONE FOR THE BROTHERS, A LOVE STORY by Pearl Cleage
directed by Woodie King, Jr.


A love story set during the turbulent 60's & 70's when revolution was the norm.

POST BLACK written & directed by Regina Taylor+

In an airport, a 110 year-old woman encounters the post black generation, much to their surprise.

THE SETTLEMENT by Philana Omorotionmwan
directed by A. Dean Irby

New homeowners find their domestic bliss disrupted by the late-night arrival of a stranger who insists that the couple's home is rightfully hers.

SKIN by Naveen Bahar Choudhury
directed by Jamie Richards*

A classic tale of Hip Hop Wannabe Boy meets Disenchanted Poet Girl.

WAKING UP by Cori Thomas*
directed by Tea AlagiÄ

Two women on different continents face breast cancer. A play about what separates us and what makes us the same.",,,
5877be0a17334f313edb5e5e,Six Jobs,"[{'_id': '5877b2f517334f313edb439e', 'name': 'Ellen Koivisto'}]","This play explores the idea that six jobs are necessary for hominid culture: food for physical survival, help for care of the body, tools for some physical mastery of the environment, laws for mastery over ourselves, vision (including religion and art) to give us reasons to submit to laws, and information so we can build on what we learn.  Each scene focuses on one of these jobs in near-future environmental conditions.

There are 9 female characters and 4 male characters, requiring a minimum cast (with doubling) of 6 females and 2 males.  It is a full-length piece, approx running time 90 minutes, with a large amount of fight choreography involving most of the characters.  The settings are fairly bare, with scenes both indoors and outside; this piece would do well with a minimal number of set pieces that can be rearranged to suggest the different setting, or as an immersion piece where the audience is led from location to location.

Read by Terry Bamberger, Rebecca Leiner, Angelina Llongueras, Dorothy Loyola, Katja Rivera, Linda Wang, Romolo Wilkinson, and Dan Wilson.",,,
5877c12717334f313edb666d,Lloronas,"[{'_id': '5877b29a17334f313edb42b8', 'name': 'Carlos Manuel'}]","This is the story of Marisela who suffers from depression due to her daughter’s disappearance. Marisela constantly has visions and nightmares about “La Llorona,” believing “La Llorona” wants to cause her harm. In the meantime, Víctor, Marisela’s younger brother, is writing an essay about the legend of “La Llorona.” Through it we are transported to the past and witness how the legend of “La Llorona” came to be, as well as how the Aztec Goddess Cihuatcóalt, as the seventh sign about the destruction of the Aztec Empire is first ignored by Moctezuma and then misinterpreted by the Spanish priests, thus turning the Aztec Prophecy into a legend. By play’s end, Marisela regains her strength and finds a purpose in life through her personal connection with “La Llorona,” as we learn the true story surrounding the Mexican folktale.",,,
5877be8c17334f313edb5fa8,Annie Bosh is Missing,"[{'_id': '5877b36517334f313edb44b9', 'name': 'Janine Nabers'}]","2013 Alliance/Kendeda Graduate Playwriting Competition Play Readings and Conversation

Annie Bosh is Missing
By Janine Nabers, The Juilliard School
Directed by Jasmine Guy
Tuesday, February 5 7:30 p.m. 

Annie, a twenty-two-year-old mixed-race recovering drug addict is swept into her own storm of violence and confusion when she returns home to Houston in the midst of Hurricane Katrina aftermath. Unable to communicate with her estranged family, Annie ventures out into the turbulent city around her looking for a connection—causing the rift between Annie and her family to worsen.

This is a FREE reading and will be held in the 3rd floor Black Box Theatre at the Alliance Theatre. Reservations encouraged. Please go to www.alliancetheatre.org or call the box office at 404-733-5000.",,,
5877bf5417334f313edb61a6,SEEDS,"[{'_id': '5877b3f017334f313edb461a', 'name': 'Donna Hoke'}]","Married research scientist Marjorie has been trying to get pregnant for years, while her single, identical twin Josephine has three children by three different fathers.  Fed up with infertility and external pressure to have children , Marjorie realizes she could embrace a childless lifestyle, but husband Aidan isn’t ready to give up his quest for a biological child just yet. When Josephine offers the couple the “ideal” solution—egg donor surrogacy—salesman Aidan gives the pitch of his life and convinces his hesitant wife to inseminate Josephine in their living room. 
Aidan and Jo bond over the resulting pregnancy, but Marjorie is unable to connect to the idea of motherhood. When baby Joseph is born early with serious health issues, Aidan embraces his new role as a father, but Marjorie’s inability to bond with the baby is obvious.
As fear over Joseph’s prognosis increases, the insecurities that brought the sisters to this point come to the fore until finally Josephine offers—and insists—that Joseph come home with her.  Despite Aidan’s protestations, Marjorie is unable to put up a fight but in relinquishing motherhood, she is at last ready to welcome Joseph.",,,
5877be8917334f313edb5f9e,Phantoms Go Down,"[{'_id': '5877b2ad17334f313edb42e6', 'name': 'Cindy Marie Jenkins'}]","In the West Coast premiere of the dark comedy Phantoms Go Down ,  Ariel  Shepherd-Oppenheim explores the world of three estranged siblings as they road trip down to Cabo San Lucas to bury their mother’s ashes. The journey becomes more complicated when Rosalind, the youngest sibling and an eccentric performance artist, snorts their mother’s ashes and becomes possessed by her ghost. Complications arising from the possession, getting stranded in the desert, and getting drugged by a creepy old woman force the siblings to deal with the ghosts (literally) of their past. 

 WEBPAGE: http://phantomsgodown.com/
                          TEASER: http://vimeo.com/38380168
                          TWITTER: #PhantomsGoDown
                         FACEBOOK: http://www.facebook.com/pages/Phantoms-Go- Down/317116431673222
Information at (213) 389-3856",,,
5877bde817334f313edb5e05,The Kreutzer Sonata,"[{'_id': '5877b2f517334f313edb439e', 'name': 'Ellen Koivisto'}]","The Kreutzer Sonata is a play about two people bound together by love, need, and control, and what happens to them when, unexpectedly, jealousy and passion enter the equation.  The script, for two actors and possibly two or more musicians, is a variation on a theme set by Beethoven, and elaborated on by Tolstoy and Janácek.  

The setting is Russia, 1877-1889, in the country near Simbirsk and later in Moscow, but the only necessary set items are a bed, table and chairs, and possibly a piano.  In order to capture the music of the play, suggestion is recommended above naturalism.

Directed by Terry Bamberger, with Dorothy Loyola and Ryan Tasker.",,,
5877bf5117334f313edb619d,Tick Tick... BOOM!,"[{'_id': '5877b3a417334f313edb4559', 'name': 'Jonathan Larson'}]","A musical look at the courage it takes to follow your dreams, TICK, TICK... BOOM! is Jonathan Larson's autobiographical tale of a young composer on the brink of turning 30 and falling into oblivion.  His girlfriend wants to get married and move out of the city, his best friend is making big bucks on Madison Avenue, and yet Jon is still waiting on tables and trying to write the great American musical. Set in 1990, this compelling story of personal discovery is presented as a rock musical filled with instantly appealing melodies and a unique blend of musical theatre styles.  Written by Jonathan Larson, TICK, TICK... BOOM! takes you on the playwright/composer's journey that led to the Broadway blockbuster, RENT.


Reserve tickets here: http://www.brownpapertickets.com/event/271459


Read Michelle Pilecki's review in The Pittsburgh CityPaper here: http://www.pghcitypaper.com/pittsburgh/12-peers-theaters-tick-tick-boom/Content?oid=1594556",,,
5877be8f17334f313edb5fae,Dante Dies!! (and then things get weird),"[{'_id': '5877b30c17334f313edb43d8', 'name': 'Walt McGough'}]","Partway along the journey of his life, Dante finds himself mourning a lost love, feeling morose and, for some reason, in Hell. Trying to find his way home, he encounters incredible suffering, infernal bureaucracy, some sins of his own, and the aggressive attention of a competitive hot dog eater. Each step downward brings him closer to a personal reckoning with his own story, and maybe a chance to find an answer or two. Enacting the story single-handedly, one versatile performer brings over fifteen different characters to life as he tracks Dante's progress through the nine circles of Hell in this unexpected and epic adventure.",,,
5877be0917334f313edb5e5c,Orlando,"[{'_id': '5877b30a17334f313edb43d3', 'name': 'Sarah Ruhl'}]","Based on the Virginia Woolf novel, Orlando by Sarah Ruhl tells the story of a young nobleman who is drawn into a love affair with Queen Elizabeth I. For a time, life at court is interesting enough, but Orlando yearns for something more. As he strives to make his way as a poet and lover, his travels keep him at the heart of a dazzling tale where gender and gender preferences shift regularly, usually with hilarious results.

The New York Theatre Wire says, Orlando is a “subtle and satiric commentary on the status of men and women”. His swashbuckling journey to define himself (herself…?) is sure to entertain and enlighten.",,,
5877c10b17334f313edb6622,Lasso of Truth,"[{'_id': '5877b26217334f313edb4229', 'name': 'Carson Kreitzer'}]","A contemporary young woman is closing in on an ultra rare comic book, the first appearance of Wonder Woman, published in 1941. But as she does, she begins to untangle the knotty history behind her childhood idol’s controversial creator, William Moulton Marston, and his unorthodox family. The early 20th-century psychologist and father of the modern lie detector modeled his superheroine on the two women – his wife (in real life Elizabeth Holloway Marston, a loose model for the character “Wife” in the play) and his former student and lover (Olive Byrne, a loose model for “Amazon”) – with whom he had children and lived together in a polyamorous relationship. Believing that “not even girls want to be girls so long as our feminine archetype lacks force, strength and power,” he invented “the obvious remedy” –  “a feminine character with all the strength of Superman plus all the allure of a good and beautiful woman,” not knowing his Amazon warrior would live on to become a worldwide feminist icon who continues to be at the center of battles over gender disparity.

Marin Theatre Company in Mill Valley, California, co-commissioned ""Lasso of Truth"" with the National New Play Network, and will be the site of the first production in NNPN's Rolling World Premiere. Read the press release: http://marintheatre.org/press/press-releases/lasso-of-truth-world-premiere/",,,
5877bea117334f313edb5fdc,Strange Bedfellows,"[{'_id': '5877b29d17334f313edb42bf', 'name': 'Patricia Milton'}]","co-author: Andrew Black.

“Strange Bedfellows” is a gay screwball comedy set in the cutthroat world of Orange County, CA, politics.  When the candidate for district attorney is killed in a freak accident six weeks before the election, the Democratic party is forced to run a free-wheeling gay candidate:  leather-clad Nathan Zimmerman.  Nathan’s campaign manager, Antonio Marquez, must decide whether to mount a campaign for this improbable, idealistic candidate, or sell out for a lucrative advertising career. “Strange Bedfellows” has a cast of seven and requires a single set, that of a campaign office.

This play won the 2005 SF Stage and Film Absolute Time Festival and has received a number of staged readings. It is scheduled to be produced in August, 2012, by Theatre Out in Santa Ana, CA. “A wondrous ride. With its expert plot and engaging characters, this play is a winner.” (Ute Von der Hayden, CityPulse, Lansing, MI, 2011).",,,
5877bea117334f313edb5fdb,Hickory Dickory,"[{'_id': '5877b37017334f313edb44d6', 'name': 'Sandra Hosking'}]","Sometimes the only thing to do when a child dies is travel through time.

In Hickory Dickory, a new full-length play by Sandra Hosking, a grieving father, Sam, travels through time to cope with the loss of his only son. As he works to finish building the time machine his late son started, his family and friends try to stop him. But the call of his son’s memory is too great, and he embarks on a journey that will show him that even in the face of great sorrow, there is hope.

Directed by Toni Cummins, Hickory Dickory will receive a staged reading at Spokane Civic Theatre on Friday, June 8th, and Saturday, June 9th, at 6:30 pm.

The cast includes Judith Albrecht, Ron Ford, Molly Parish, Brad Picard, Marshall Rochon, and Tami Rotchford.

Sandra Hosking is Co-playwright-in-residence at Spokane Civic Theatre. Her work has been performed across the U.S. and internationally. She is editor of Insight for Playwrights and a member of the Dramatists Guild of America.",,,
5877bf4817334f313edb6184,P.S. Jones and the Frozen City,"[{'_id': '5877b3e717334f313edb4604', 'name': 'Robert Askins'}]","The World as we know it is long gone.
Appetite and hubris have divided the world in three.

Our hero, the diminutive and unassuming P.S. Jones, is doing what he does best, shovelling poop and daydreaming. P.S. dreams of visiting The Frozen City, a utopian world just visible beyond the forbidden Burning Waste. The only thing worse than knowing he'll never set foot in The Frozen City is finding out that his tall, handsome, charming, (incurably vapid) brother Benjamin is about to take a real life zeppelin to the The Frozen City where he'll be deified on account of being so pretty. 

After a tearful and tight-lipped goodbye, P.S. hunkers down and gets back to work. He doesn't know that his shovel is about to unearth something that will change his life forever, or that he's about to go on a long and difficult journey, that it's gonna hurt, that lessons will be learned and that he's gonna one day set foot inside the thick glass of The Frozen City. Perhaps it’s best to know a bit more about what you’re wishing for. 

What will P.S. do when the fate of all three worlds rests in his hand?",,,
5877bea017334f313edb5fd9,The Feast of Jovi Bono (TFOJB: The Remix),"[{'_id': '5877b37017334f313edb44d7', 'name': 'Ash Sanborn'}]","http://tfojbtheremix.eventbrite.com
http://ashsanborn.wordpress.com/
http://spencerokoboji.timebanks.org/

We really are launching a theatrical event on July 21, 2013. As I write this, June is coming to a close. They say it can’t be done, but we will prove it can. The Spencer-Okoboji Time Bank is already up and running. Gathering a great audience for the play will mean hundreds of people contributing and taking the time and talent of our whole community.

The play itself is a chance to transform the community. Like many places, we have a lot of the discouraged, the unemployed and underutilized, the stuck in a moment, the ones who doubt it can ever change. If you’ve made it to this page, you’ve agreed to take a breath and have an adventure with me. If you’re wondering what’s next for you, I really, really want you to be a part of this production. Have an adventure. Rise to a challenge. I find that in stepping out this way, I attract more opportunities and great energy.

TFOJB is the first in a whole body of work that takes selected saints from The Big Book of Women Saints by Sarah Gallick and brings them to the 21st century. It’s an ensemble piece with slam poetry (think Snap Judgment meets Def Poetry Jam) that presents a challenge to the actors.  

July 21 we will present TFOJB: the Remix. A night of improvisation, innovation and interaction. Also, the lead-up, the performance, and the launch of the Time Bank will be broadcast internationally on Howlround.tv.

So excited! This is theater making a deep investment in the community, setting the stage for the audience to be front and center. Cannot wait to see you there!",,,
5877bf5417334f313edb61a4,The Last Seder,"[{'_id': '5877b29117334f313edb42a1', 'name': 'Jennifer Maisel'}]","The New York Premiere of  a funny and moving new play about the joys and heartbreak of family.
Faced with their father Marvin’s worsening Alzheimer’s, the four grown Price daughters return for the final Passover celebration in their childhood home. Lily, their overwhelmed mother who's taken up cursing, is planning to put Marvin in a nursing home and sell the house. Each daughter arrives with her own baggage: Michelle picks up a total stranger to pose as her nice Jewish boyfriend; Angel seduces her ex on the roof; Claire fights with her fiancé about wedding plans; Julia, pregnant with her lesbian life partner, psychoanalyzes everyone except herself. Marvin does not recognize any of them. But when he takes the lead at their last seder, a magical moment occurs which gives the women the strength and courage to finally move forward.

The Last Seder received a National Foundation for Jewish Culture New Plays for Production grant, before receiving the Fund for New American Plays Award from the Kennedy Center, as well as the Charlotte Woolard Award for Promising New Voice in American Theatre. The play has been produced at The Organic Theatre, Chicago; Theatre J, DC; Ensemble Studio Theatre -LA Project; Teatro da Juventude, Brazil; Park Square Theatre, St Paul; and St. Louis Repertory. The screenplay adaptation of The Last Seder won Showtime's Tony Cox Award.


http://www.rosalindproductions.com/",,,
5877c12617334f313edb6669,GL2010: Not Your Generic Latina,"[{'_id': '5877b85417334f313edb50e7', 'name': 'Teatro Luna'}]","Created and produced in 2000, the original Generic Latina was Teatro Luna’s pioneering inaugural production devised to combat the various Latina stereotypes dominating mainstream media. In honor of the 10 year anniversary of our first examination of Latina identity, the Lunáticas take on the question: What has changed for Latinas over the past 10 years? Generic Latina 2010 challenges you to confront old stereotypes and face new ones through original music, spoken word, and new autobiographical stories reflecting the diverse lives of these women: from one young woman’s legal battle to change her name, to an intimate portrait of a Brazilian’s first-time wax (you mean to say that Brazilians don’t really wax that way?), to a woman’s surprise discovery that the only internationally-understood reference to her own culture is West Side Story.",[],,[]
5877c34117334f313edb6bdd,¡Gaytino!,"[{'_id': '5877b67317334f313edb4c75', 'name': 'Dan Guerrero'}]","¡GAYTINO! is a remarkable life journey from 1950s East LA to New York’s Great White Way in the 60s and 70s and back to Hollywood. A gay Chicano moves from the back of the bus to the front of American pop culture in this autobiographical play with music. The solo piece is driven by Dan’s lifelong friendship with the late Chicano artist Carlos Almaraz and by Dan’s father, Chicano music legend, Lalo Guerrero. The 90-minute performance travels through decades of Mexican-American history and the gay experience from a unique and personal perspective. Touching, provocative, hilarious and absolutely one-of-a-kind, Dan Guerrero brings his two fascinating worlds together in a riveting solo show. http://www.gaytino.com/",,,
5877bf9d17334f313edb6263,RIVER CITY,"[{'_id': '5877b42317334f313edb469c', 'name': 'Diana Grisanti '}]","2013 Alliance/Kendeda Graduate Playwriting Competition Play Readings and Conversation

River City
By Diana Grisanti, University of Texas at Austin
Directed by Andrea Frye

Tuesday, February 5 2:00 p.m. 

Shaken by her father's death, Mary sets off to uncover three generations' worth of family secret buried in the West End of Louisville, Kentucky. River City charts Mary's journey, which spans four decades and investigates race, memory, and the ghosts that haunt one American city.

This is a FREE reading and will be held in the 3rd floor Black Box Theatre at the Alliance Theatre. Reservations encouraged. Please go to www.alliancetheatre.org or call the box office at 404-733-5000.",,,
5877c04217334f313edb6415,Existence and the Single Girl,"[{'_id': '5877b38c17334f313edb451d', 'name': 'Matt Henderson'}]","Ashley is a 12-year-old girl with a severe psychological problem:  she can’t stop pondering the meaning of life.  Her long-suffering mother finally decides to call a psychologist for guidance, who provides her with the best treatment possible for a young girl with existential blues—she molds her into a pop culture phenomenon.  Hoping to find her place in the world, Ashley adopts the various personas that are given to her—from endearing sitcom star to provocative pop star to serious singer who totally doesn’t care about her looks.  She makes many new friends along the way, including an alarmingly effervescent casting agent, a British music video director who’s all about female empowerment, and a teenage actor who turns out to be more interesting than the generic love interests he plays in every teen sitcom.  As Ashley rides the wave of teen girl pop culture identities, she begins to discover, along with her mother and her psychologist, that the secret to purpose and meaning in the universe might not be able to be found in a Cosmo personality quiz, after all.",,,
5877c20517334f313edb68b1,PlaySmelter,"[{'_id': '5877b5aa17334f313edb4a77', 'name': 'Pat the Dog Theatre Creation'}]","PlaySmelter 2015 is a Festival of New Works of Theatre by Northern Ontario Theatre Creators.

From May 6–9, four new plays will be given their first readings in front of a live audience as part of PlaySmelter, at Verve Arts in Sudbury, ON.Homegrown writers Sarah Gartshore, Mitchell Gauvin, and Nina Nesseth will be joined by North Bay’s Kristin Shepherd in this initiative, produced by Pat the Dog Theatre Creation. The series, now in its third year, offers the rare opportunity for an audience to get their hands dirty by participating in the development of these exciting works-in-progress.  Creators Eric Lapalme and Abby Yzereef will be receiving closed-door workshops of new plays this year, as well. All readings feature performances by local actors.

All readings begin at 7:00pm at Verve Arts (178 Elm Street). Admission to each evening is Pay-What-You-Can (suggested minimum $10). Each piece will be followed by a discussion, in which the audience can help take these plays to the next step in their development.
www.playsmelter.ca",,,
5877bf5d17334f313edb61bc,The Exit Interview,"[{'_id': '5877b3f417334f313edb4625', 'name': 'William Missouri Downs'}]","Do things really happen for a reason? This raucous comedy breaks every theatre convention in the book in search of an answer. Bertolt Brecht scholar Dick Fig has been fired from his university position and is undergoing an excruciating exit interview with Eunice – a droll administrator. As Eunice engages in small talk, Dick faces an existential crisis. Together, they experience divine communiques, lectures on science and religion, shameless advertisements, offensive cheerleading, and ever-closer attacks by a masked gunman on a rampage across campus.
Dir: Ron Clark Cast: Tim Budd, Maura Clement, Jody Hovland, Kristy Hartsgrove Mooers, Aaron Weiner, Scot West
www.riversidetheatre.org",,,
5877bff117334f313edb6341,Headwaters: Didja Hear?,"[{'_id': '5877b44f17334f313edb470d', 'name': 'Lisa Mount'}]","Headwaters: Didja Hear? is a community performance - a play made from stories gathered throughout Northeast Georgia and crafted by playwrights Jerry Grillo, Jo Carson and Gerard Stropnicky into a text for local performers.  Combined with traditional and original music and entwined with movement designed by choreographer Celeste Miller, Didja Hear presents the fiercely independent spirit of mountain people.

Didja Hear? uses the metaphor of hearing to explore stories people need to hear (our local history of moonshining), stories about people who can't hear (an older woman going deaf, a deaf girl who wants to take Japanese in high school) and stories that people sometimes don't want to hear (students being bullied in high school form a gay-straight alliance).

The production in 2013 is a re-mount of a substantially revised script from a full production in 2012.  It is the final play in a seven year series exploring life in a place that's still a little bit wild.

For more information, visit www.snca.org",,,
5877c25f17334f313edb6991,26 Miles,"[{'_id': '5877b30717334f313edb43cb', 'name': 'Quiara Alegria Hudes'}]","The custody battle was eight years ago; the road trip destination is two thousand miles across the country. The mother’s skin is brown, the daughter’s, white. So what if reality’s nipping at their heels? This reunited pair runs fast and furious from the men in their lives, hunting down valuable antiques, following arctic explorers, and getting lost in Wyoming’s wilderness.",,,
5877c31417334f313edb6b6a,Stone Heart,"[{'_id': '5877b2a817334f313edb42da', 'name': 'Diane Glancy (Cherokee)'}]","Behind her was a history of betrayal. Before her was an entire continent. This is the story of Lewis and Clark’s 1804–1806 Corps of Discovery told for the very first time through the eyes of Sacajewea and York, the Shoshoni woman and the African slave who courageously traveled to the sea and back. Supported by a unique soundscape of Native flute, cello, fiddle, and African drums, this talented cast transforms the stage into the Mandan Village, the Great Falls, the Missouri River, and the Rocky Mountains. Experience the torrents and snowstorms, the Northern lights and pouring rain, the devastation of the Bitter Roots, and the magnificence of the Pacific Ocean.",,,
5877c25c17334f313edb6989,Bright Now Beyond,"[{'_id': '5877b2cf17334f313edb433e', 'name': 'Daniel Alexander Jones'}]","The journey is the only true thing.

We are at a crossroads in the Land of Oz. Twilight. A boy named Tip receives a mysterious prophecy from a dying Queen. Tip's resulting adventure into the unknown is the heart of Bright Now Beyond, a new music theatre piece by Daniel Alexander Jones and Bobby Halvorson, presented by Salvage Vanguard Theater.

Set decades after the events of The Wizard of Oz, this Oz has lost its luster, and faces hardships brought by drought and disillusionment. Bright Now Beyond draws loosely upon L. Frank Baum's second book in the series, The Marvelous Land of Oz. A pumpkin-headed man and a wooden sawhorse are brought to life by a magical powder. General Jinjur leads a bodacious girl army to the Emerald City in revolt against the dusty Scarecrow King. The Tin Woodsman sharpens his axe and prepares to join the battle. Throughout it all, Glinda, the legendary witch, searches for a lost bit of knowledge to turn a swelling tide, as Mombi, a malevolent sorceress, races to find Tip before he learns a secret so powerful it could change the Land of Oz forever! 

By turns hilarious and poignant, Bright Now Beyond is one part trunk-show and one part ritual of remembrance. The piece explores what might lie beyond the edges of the self and invites us to let go of what we know in order to move down a new path. As the Scarecrow says, ""the journey is the only true thing.""

WORLD PREMIERE Directed by Will Davis and featuring: Cami Alys, Florinda Bryant, Wesley Bryant, Jacques Colimon, Robert Faires, Nitra Gutierrez, Heather Hanna, Daniel Alexander Jones, Jarrett King, Alexis Leah Scott, Carla Nickerson, and Robert Pierson.

For tickets please visit: http://brightnowbeyond.bpt.me",,,
5877bf5c17334f313edb61bb,Some Other Kind of Person,"[{'_id': '5877b3e917334f313edb4608', 'name': 'Eric Pfeffinger'}]","This scathing satire follows Bill — a hapless, middle-management yes-man on business in Cambodia — where he finds himself at a brothel teeming with underage sex workers. Summoning what little moral outrage he has, he attempts to liberate one of the girls – by buying her. Back at the hotel, his loquacious associate will say just about anything to seal a business deal and an emotionally fragile woman seeks to save her failing marriage by adopting a Cambodian baby. No one is spared in this surprisingly humorous riff on misguided American goodwill abroad.
Dir: Paul Meshejian. Cast: David Ingram, Bi Jean Ngo, TBA.
http://interacttheatre.org/season/some-other-kind-of-person/",,,
5877c2f317334f313edb6b12,Walking the City of Silence and Stone,"[{'_id': '5877b25417334f313edb4206', 'name': 'Stephen Spotswood'}]","Download episodes here: http://forum-theatre.com/walking

A girl shoves a notebook into your hands. Moments later, she falls from a Metro platform into the path of an oncoming train. Was it a tragic accident? Suicide? Or the latest in a series of sinister events that have their roots deep in the heart of the city? Whatever the answer, it’s the first step in a journey to discover who this girl was and what momentous secret she uncovered that led her into the path of the creature known as the King of Worms.

One part murder mystery, one part ghost story, one part intimate drama: WALKING THE CITY OF SILENCE AND STONE is a site-specific audioplay that uses the entire city as its set piece. To be released in nine parts throughout the season, this world premiere will lead the audience from one end of Washington, D.C. to the other, peeling back the familiar skin of the District to show the strange world that lies just underneath.",,,
5877c39e17334f313edb6cd0,Candid Candidate,"[{'_id': '5877b5ff17334f313edb4b4f', 'name': 'Donald Tongue'}]","Bob Roberts and John McCoy emerge as the Iowa Caucus winners, and eagerly head east for the next round in the presidential election season - the first in the nation New Hampshire primary. Their political fortunes are on the rise, and another victory will put them well on their way to winning their party’s nomination. All would seem to be going well for the McCoy and Roberts campaigns, until an unscripted candid moment leaves them fighting for more than their political survival. 

The upcoming production at the Hatbox (HatboxNH.com) will feature a new ending that takes us right up to election day, 2016. And the final outcome of the 'election', and the play, will be determined by an audience vote for the candidate of their choice.",,,
5877c3fd17334f313edb6dc8,The Most (Blank) City in America,"[{'_id': '5877bcd517334f313edb5b4b', 'name': 'Flint Youth Theatre'}]","We are defined by the stories we tell each other about ourselves, so join Flint Youth Theatre in redefining what it means to call Flint Home.

The result of a multi-year collaboration with several community partners and local residents, The Most (Blank) City in America asks questions about the words we hear, use, and would like to see used to describe the city of Flint. The piece has been developed over a period of approximately 18 months, devised by a team of artists from Flint Youth Theatre and other local arts organizations including Raise it Up! Youth Arts & Awareness and Tapology. 

April 16-May 1

Written by Andrew Morton
Directed by Jeremy Winchester

For more information, please visit: www.thefyt.org/",[],,[]
5877c3f817334f313edb6dbc,Hearts of Palm,"[{'_id': '5877b29d17334f313edb42bf', 'name': 'Patricia Milton'}]","Hearts of Palm follows the personal ethical crises that play out among a group of United States land negotiators intent on expanding a Southeast Asian palm oil plantation. Relaxed safety standards, nonexistent environmental regulations, and dirt-cheap labor – these are the qualities that attracted Empire Holdings to the island of Marititu. Idealistic Empire negotiator Vi Wells is faced with what seems like an impossible choice: close a land purchase that will destroy the habitat of endangered orangutans, or, procure a tract that’s home to indigenous families -- forcing them to relocate from their ancestral land. 

The play satirizes and subverts several well-worn tropes, including unrequited love, “white savior” complex, and the notion that “women don’t know how to negotiate,” popularized in Sheryl Sandberg’s book, Lean In. Against a backdrop of larger issues, the play looks at Vi’s dilemmas: being forced to choose between her personal ethics and the interests of her employer, and navigating a workplace freighted with gender bias. 

https://newplayexchange.org/plays/53082/hearts-palm",,,
5877c3fb17334f313edb6dc3,LOCKED UP B*TCHES,"[{'_id': '5877b6d517334f313edb4d6f', 'name': 'Catya McMullen'}]","LOCKED UP B*TCHES is a riotous, raunchy hip-hop/sketch musical comedy, loosely based on of our favorite women's prison saga, currently streaming on a Netflix account near you. 
Set in B#tchfield Animal Shelter, the show chronicles the ultimate war between felines and canines, the b’s and p’s, as they rap their paws off and fight to the death.  Book and Lyrics by Catya McMullen: AKA MC Chihuahua Fancy (EST Youngblood/WE ARE ANIMALS) Directed Michael Raine (The Flea, Yale Rep) and music direction by Scott Klopfenstein (Reel Big Fish) this musical is dirty, hilarious celebration of the value of community and finding yourself in a messed up world. Oh and humping. It's also about humping.",,,
5877c36d17334f313edb6c50,RUFF!,"[{'_id': '5877b78317334f313edb4f08', 'name': 'Plan-B Theatre Company'}]","RUFF!, created specifically for grades K-3 (but accessible to children of all ages!), is a metaphorical “tail” of two shelter dogs: Axel (a shelter regular played by Tyson Baker) and Buddy (a shelter novice played by Latoya Rhodes). Together they discover what’s possible when dogs and their people learn to see past stereotypes and summon the courage to be the best they can be. Directed by Jerry Rapier. Intermountain Therapy Animals will have therapy dogs present at each performance. The use of therapy dogs, trained to interact with all humans calmly and equally, is to ensure that each human-canine interaction is a positive one.

Six free public performances at the Great Salt Lake Fringe Festival August 6-9 then Free Elementary School Tour from Weber to Juab County August 31-Ocober 9.",[],,
5877c37117334f313edb6c5d,SeaWife,"[{'_id': '5877b68f17334f313edb4cbe', 'name': 'The Lobbyists & Seth Moore'}]","SeaWife is a haunted cautionary tale that envelops its audience in joyous pleasures, wrenching horrors, unbearable heartache, and the most glorious of nautical adventures. Join Naked Angels and raucous folk band The Lobbyists for a concert play of monumental scope.

What horrors are held for Percy--a sailor with most natural talent, but spurred on by tragedy. A madman at the prow with a tempest in his heart, his tale is one of tugging, a man pulled apart by the two sides of his very nature, all as he rises to be the whaling fishery's greatest hero. Step within the Melville Gallery and experience his tale of glory, haunting and woe. All spun out for you by word and melody by those most dexterous of players: Tommy Crawford, Eloïse Eonnet, Alex Grubbs, Will Turner, Tony Vo, Douglas Waterbury-Tieman, and Raymond Sicam III.  A seat is held in your honor and you are most sincerely encouraged to attend.

HEAR THE MUSIC: seawife.org/music

SCHEDULE & TICKETS: http://seawife.org/tickets/

LEARN MORE: seawife.org",,,
